?Provincia,Municipio,Localidad,Código postal,Dirección,Margen,Longitud,Latitud,Toma de datos,Precio gasolina 95 E5,Precio gasolina 95 E10,Precio gasolina 95 E5 Premium,Precio gasolina 98 E5,Precio gasolina 98 E10,Precio gas�leo A,Precio gas�leo Premium,Precio gas�leo B,Precio gas�leo C,Precio bioetanol,Precio biodi�sel,Precio gases licuados del petr�leo,Precio gas natural comprimido,Precio gas natural licuado,Precio hidr�geno,R�tulo,Tipo venta,Rem.,Horario,Tipo servicio,,,,,,
ALBACETE,HELLÍN,HELLIN,2400,"CARRETERA A-30 KM. 328,2",I,-1.571667,38.417306,2025-05-01 08:33:00,1504,,,1604,,1424,1534,,,,,,,,,CEPSA,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
ALBACETE,HELLÍN,HELLIN,2400,CARRETERA MURCIA KM. 33,I,-1.687833,38.506806,2025-05-01 00:00:00,1469,,,1579,,1409,,,,,,,,,,PETRONOR,P,OM,L-D: 06:00-23:00,L: 06:00-23:00 (A),,,,,,
ALBACETE,HELLÍN,HELLIN,2400,CARRETERA JAEN KM. 47,D,-1.714556,38.502889,2025-05-01 00:00:00,1459,,,1569,,1409,,,,,,,,,,REPSOL,P,OM,L-D: 08:00-21:00,L-D: 08:00-21:00 (A),,,,,,
ALBACETE,HELLÍN,HELLIN,2400,CARRETERA N-301 KM. 316,I,-1.703056,38.524444,2025-04-17 00:00:00,1509,,,1629,,1459,,,,,,,,,,REPSOL,P,OM,L-D: 06:00-23:00,L-D: 06:00-23:00 (A),,,,,,
ALBACETE,HELLÍN,ISSO,2420,CARRETERA DE HELLIN KM. 104,D,-1.741111,38.491861,2025-05-01 00:00:00,1469,,,1579,,1399,,1134,,,,,,,,REPSOL,P,OM,L-D: 06:00-23:00,L-D: 06:00-23:00 (A),,,,,,
ALBACETE,HIGUERUELA,HIGUERUELA,2694,"BALTASAR GONZALEZ SAEZ, 34 - 36",D,-1.444083,38.960944,2025-04-29 18:30:00,1397,,,,,1297,,926,,,,,,,,NO,R,dm,L-D: 24H,L-D: 24H (D),,,,,,
ALBACETE,HOYA-GONZALO,HOYA-GONZALO,2696,"AUTOVIA A-31 KM. 103,150",D,-1.583389,38.921833,2025-04-30 07:57:00,1499,,,1659,,1429,1499,,,,,,,,,REPSOL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00 (A),,,,,,
ALBACETE,LETUR,LETUR,2434,"CARRETERA A 45 KM. 39,8",D,-2.111056,38.356556,2025-04-29 19:43:00,1507,,,,,1417,,1145,,,,,,,,E.S. LETUR,P,dm,L-D: 07:30-21:30,Sin datos,,,,,,
ALBACETE,LEZUZA,LEZUZA,2160,"PASEO LIBERTAD, 62",D,-2.354861,38.948472,2025-04-28 10:57:00,1559,,,,,1489,,,,,,,,,,E.S. VIRGEN DE LA CRUZ,P,dm,L-D: 7:00-20:30,L-D: 7:00-20:30 (A),,,,,,
ALBACETE,MADRIGUERAS,MADRIGUERAS,2230,CARRETERA C-3222 KM. 9,D,-1.800611,39.226611,2025-04-28 10:25:00,1449,,,,,1359,,,,,,,,,,Q8,P,dm,L-S: 07:00-15:00,L-S: 07:00-15:00 (A),,,,,,
ALBACETE,MADRIGUERAS,MADRIGUERAS,2230,"AVENIDA LEVANTE, 15",I,-1.799472,39.233056,2025-05-01 00:00:00,1469,,,,,1399,1449,1114,,,,,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
ALBACETE,MINAYA,MINAYA,2620,"CARRERA N-301, 195,2",D,-2.330333,39.276056,2025-04-28 10:45:00,1539,,,1669,,1439,1509,1089,,,,,,,,REPSOL,P,dm,L-D: 06:00-22:00,Sin datos,,,,,,
ALBACETE,MONTEALEGRE DEL CASTILLO,MONTEALEGRE DEL CASTILLO,2650,"CALLE CAPATAZ SANTIAGO, 23",I,-1.33025,38.785917,2025-04-30 16:59:00,1579,,,,,1499,,,,,,,,,,LOS CORRALES,P,dm,L-D: 07:00-21:00,L-D: 07:00-21:00 (A),,,,,,
ALBACETE,MUNERA,MUNERA,2612,"CALLE POZO (EL), 106",D,-2.485028,39.043806,2025-04-28 00:00:00,1449,,,,,1369,1419,,,,,,,,,INPEALSA,P,dm,L-D: 06:30-22:30,L-D: 06:30-22:30 (P),,,,,,
ALBACETE,MUNERA,MUNERA,2612,"CALLE COOPERATIVAS, 4",N,-2.480694,39.046139,2025-04-28 11:28:00,1469,,,,,1459,,1.0,,,,,,,,OLEOVINICOLA CAMPOS DE MUNERA S. COOP. DE C-LM,R,dm,L-D: 24H,L-D: 24H (D),,,,,,
ALBACETE,NERPIO,NERPIO,2530,"CR AB-702, 45,6",D,-2.293444,38.151167,2025-05-01 00:00:00,1459,,,1569,,1399,,1.22,,,,,,,,CAMPSA,P,OM,L-D: 07:00-21:00,L-D: 07:00-21:00 (A),,,,,,
ALBACETE,ONTUR,ONTUR,2652,"CRTA.CM km KM297,5",I,-1.497667,38.622944,2025-05-01 00:00:00,1459,,1529,,,1399,,1.11,,,,,,,,REPSOL,P,OM,L-D: 07:00-21:00,L-D: 07:00-21:00 (A),,,,,,
ALBACETE,OSSA DE MONTIEL,OSSA DE MONTIEL,2611,CARRETERA N 430 KM. 429,I,-2.7515,38.967167,2025-05-01 00:00:00,1459,,1519,,,1399,1469,,,,,,,,,REPSOL,P,OM,L-D: 07:30-20:30,Sin datos,,,,,,
ALBACETE,PEÑAS DE SAN PEDRO,PEÑAS DE SAN PEDRO,2120,"AVENIDA GUARDIA CIVIL, S/N",D,-1.990278,38.724028,2025-04-28 09:58:00,1499,,,,,1389,,,,,,,,,,VALERO 24H ENERGIA,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
ALBACETE,PÉTROLA,PETROLA,2692,CARRETERA FUENTEALAMO KM. 36,I,-1.553694,38.828806,2025-04-28 09:50:00,1509,,,,,1429,,,,,,,,,,GASOLEOS TURBULA,P,dm,L-D: 24H,Sin datos,,,,,,
ALBACETE,POZOHONDO,POZOHONDO,2141,"CR CM-313 61,7",I,-1.91075,38.717556,2025-04-30 18:26:00,1579,,,,,1519,,1339,,,,,,,,REPSOL,P,dm,L-D: 07:00-21:00,L-D: 07:00-21:00 (P),,,,,,
ALBACETE,POZOHONDO,NAVA DE ABAJO,2142,"CALLE DISEMINADOS, 1",D,-1.844139,38.64175,2025-04-29 12:07:00,1404,,,,,1429,,,,,,,,,,CAMPAREZ GASOLINERA,P,dm,L-D: 07:00-10:00,L-D: 07:00-10:00 (P),,,,,,
ALBACETE,POZUELO,POZUELO,2327,CARRETERA M 313 KM. 50,I,-2.098778,38.804722,2025-04-28 01:25:00,1539,,,1679,,1489,,1459,,,,,,,,INLOCOR S.L.,P,dm,L-D: 07:00-22:00,L-D: 07:00-22:00 (A),,,,,,
ALBACETE,RIÓPAR,RIOPAR,2450,"CARRETERA CM-412 KM. 199,5",I,-2.411444,38.493528,2025-04-28 10:19:00,1559,,1629,,,1499,1599,,,,,,,,,CEPSA,P,dm,L-D: 08:00-20:00,L-D: 08:00-22:00 (A),,,,,,
ALBACETE,ROBLEDO,ROBLEDO,2340,CARRETERA NACIONAL 320 KM. 289,D,-2.450028,38.771194,2025-04-30 19:58:00,1399,,,,,1399,,,,,,,,,,CANOIL,P,dm,L-V: 07:00-21:00, S: 07:00-14:30, D: 07:00-21:00,Sin datos,,,,
ALBACETE,RODA (LA),RODA (LA),2630,"CARRETERA AB101 KM. 0,2",N,-2.158028,39.218389,2025-04-28 11:24:00,1419,,,,,1249,,,,,,,,,,GASPLAY,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
ALBACETE,RODA (LA),RODA (LA),2630,CARRETERA MADRID CARTAGENA KM. 209,N,-2.171028,39.212361,2025-05-01 05:00:00,1529,,,,,1449,1539,,,,,,,,,BP CASA JUANITO RESTAURANTE,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
ALBACETE,RODA (LA),RODA (LA),2630,CARRETERA A-31 KM. 50,D,-2.05125,39.143972,2025-04-28 12:08:00,1559,,,1689,,1469,1559,,,,,,,,,GALP,P,dm,L-D: 07:00-23:00,Sin datos,,,,,,
ALBACETE,RODA (LA),RODA (LA),2630,"AUTOVIA A-31 KM. 34,50",I,-2.186083,39225,2025-04-28 12:08:00,1559,,,1689,,1469,1559,,,,,,,,,GALP,P,dm,L-D: 07:00-23:00,Sin datos,,,,,,
ALBACETE,RODA (LA),RODA (LA),2630,AUTOVIA A-31 KM. 40,D,-2.144639,39.200944,2025-05-01 14:00:00,1509,,,1659,,1439,1529,,,,,,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
ALBACETE,RODA (LA),RODA (LA),2630,"CARRETERA CM-3114 KM. 0,1",I,-2.156667,39.213722,2025-05-01 00:00:00,1499,,,1629,,1429,1479,,,,,,,,,REPSOL,P,OM,L-V: 06:00-10:00, S: 06:00-14:00,L-V: 06:00-10:00 (A), S: 06:00-14:00 (A),,,,
ALBACETE,RODA (LA),RODA (LA),2630,"CALLE ALFREDO ATIENZA, 156",D,-2149,39.201667,2025-05-01 00:00:00,1509,,,1639,,1439,1489,,,,,,,,,REPSOL,P,OM,L-D: 06:00-22:55,Sin datos,,,,,,
ALBACETE,SOCOVOS,SOCOVOS,2435,"AVENIDA DE LA PAZ, 3",D,-1.981861,38.331361,2025-04-29 11:49:00,1519,,,1699,,1439,,1279,,,,,,,,"NAVARRO Y VALERO, S.L",P,dm,L-S: 06:00-22:00, D: 06:30-22:00,L-S: 06:00-22:00 (A), D: 06:30-22:00 (A),,,,
ALBACETE,TARAZONA DE LA MANCHA,TARAZONA DE LA MANCHA,2100,"CL AVENIDA DE LA RODA, 1",I,-1.911389,39.25975,2025-05-01 00:00:00,1459,,1519,,,1399,1449,,,,,,,,,REPSOL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00 (A),,,,,,
ALBACETE,TARAZONA DE LA MANCHA,TARAZONA DE LA MANCHA,2100,"CARRETERA VILLAGARCIA KM. 0,1",I,-1.908778,39.270556,2025-04-28 13:29:00,1299,,,,,1.21,,0.82,,,,,,,,COOP. LA UNION AB,R,dm,L-D: 24H,L-D: 24H (A),,,,,,
ALBACETE,TARAZONA DE LA MANCHA,TARAZONA DE LA MANCHA,2100,"AVENIDA ALBACETE, 35",D,-1.912194,39.256194,2025-04-29 18:48:00,1325,,,,,1239,,,,,,,,,,LA GAVIOTA GASOLINERAS,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
ALBACETE,TOBARRA,TOBARRA,2500,"AVENIDA GUARDIA CIVIL, 162",D,-1.680833,38.601722,2025-04-30 10:50:00,1379,,,,,1329,,,,,,,,,,NTRA. SRA. DE LA ENCARNACION,P,dm,L-D: 06:00-23:00,L-D: 06:00-23:00 (A),,,,,,
ALBACETE,TOBARRA,TOBARRA,2500,"AVENIDA GUARDIA CIVIL, 114",D,-1.685417,38.594639,2025-04-29 21:12:00,1459,,1549,,,1399,1449,,,,,,,,,E.S. TOBARRA,P,dm,L-D: 07:00-22:00,L-D: 07:00-22:00 (A),,,,,,
ALBACETE,TOBARRA,TOBARRA,2500,"AVENIDA GUARDIA CIVIL, 233",D,-1.680917,38.602278,2025-04-29 21:29:00,1509,,,1629,,1439,1519,1169,,,,,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
ALBACETE,VALDEGANGA,VALDEGANGA,2150,"CALLE SANTA CRUZ, 16",D,-1.680944,39.137222,2025-04-29 13:05:00,1419,,,,,1325,,909,,,,,,,,NO HAY,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
ALBACETE,VILLALGORDO DEL JÚCAR,VILLALGORDO DEL JUCAR,2636,"CARRETERA CM-3114 KM. 12,7",I,-2.067639,39.302389,2025-04-30 20:36:00,1439,,,,,1359,,,,,,,,,,E.S EL GORRION,P,dm,L-D: 07:30-21:30,Sin datos,,,,,,
ALBACETE,VILLAMALEA,VILLAMALEA,2270,"CARRETERA CENIZATE KM. 1,5",D,-1.613194,39.35025,2025-04-29 20:39:00,1366,,,,,1259,,,,,,,,,,CHAMPINTER,P,dm,L-D: 00:00-23:59,Sin datos,,,,,,
ALBACETE,VILLAMALEA,VILLAMALEA,2270,"CARRETERA CM-3201 KM. 22,70",D,-1.592778,39.366861,2025-04-22 00:00:00,1479,,,1599,,1409,1479,1.15,,,,,,,,REPSOL,P,OM,L-S: 07:00-21:00, D: 07:00-14:00,L-S: 07:00-21:00 (P), D: 07:00-14:00 (P),,,,
ALBACETE,VILLAPALACIOS,VILLAPALACIOS,2350,"CR N-322, 258,8",D,-2.626222,38.581722,2025-04-28 09:36:00,1529,,,1769,,1479,1549,1149,,,,,,,,REPSOL,P,dm,L-D: 07:00-21:00,Sin datos,,,,,,
ALBACETE,VILLAPALACIOS,VILLAPALACIOS,2350,"CARRETERA DE ALBACETE, 14 KM. 0",D,-2.630167,38.575556,2025-04-28 11:21:00,1317,,,,,1259,,852,,,,,,,,SIERRA DE ALCARAZ,P,dm,L: 24H,L: 24H (D),,,,,,
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,2600,"AVENIDA REYES CATÓLICOS, 108",N,-2.594111,39.272056,2025-04-29 11:12:00,1389,,,,,1339,,,,,,,,,,AUTOIL VILLARROBLEDO,P,dm,L-D: 24H,"L-D: 00:00-06:00 (D), 06:00-22:00 (A), 22:00-23:59 (D)",,,,,,
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,2600,"CARRETERA NACIONAL 310 KM. 137,7",I,-2.567139,39.293722,2025-05-01 00:00:00,1459,,,1569,,1439,,,,,,,,,,REPSOL,P,OM,L-S: 07:00-22:00,L-S: 07:00-22:00 (A),,,,,,
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,2600,CARRETERA OSSA DE MONTIEL KM. 21,I,-2.613778,39.257528,2025-05-01 00:00:00,1459,,,1569,,1409,,1.14,,,,,,,,REPSOL,P,OM,L-S: 06:00-22:00, D: 06:00-15:00,L-S: 06:00-22:00 (P), D: 06:00-15:00 (P),,,,
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,2600,"CALLE NOBEL, 64",N,-2.583361,39.283917,2025-04-24 19:10:00,1429,,,,,1339,1369,,,,,,,,,COMBUSTIBLES DISPROSIO S.L.,P,dm,L-S: 08:00-20:00,Sin datos,,,,,,
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,2600,AUTOVIA A-43 KM. 129,D,-2.586778,39.258778,2025-04-29 15:23:00,1519,,,1629,,1469,1539,,,,,,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,2600,"CARRETERA N-310 KM. 120,5",D,-2.713722,39198,2025-04-30 10:19:00,1519,,,1619,,1484,1589,1167,,,,,,,,CEPSA,P,dm,L-V: 07:00-21:00, D: 14:00-21:00,L-V: 07:00-21:00 (A), D: 14:00-21:00 (A),,,,
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,2600,CARRETERA DE LAS MESAS KM. 005,N,-2.617083,39.27225,2025-04-30 10:25:00,1509,,,1639,,1449,1539,1139,,,,,,,,ESTACIÓN DE SERVICIO LOS VIÑEDOS,P,dm,L-D: 06:00-22:30,Sin datos,,,,,,
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,2600,"CALLE DOS DE MAYO, 167",I,-2.602028,39.278222,2025-04-30 12:22:00,1489,,1529,,,1459,1539,1149,,,,,,,,REPSOL,P,dm,L-D: 06:00-00:00,L-D: 06:00-00:00 (A),,,,,,
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,2600,"AVENIDA REYES CATÓLICOS (APARCAMIENTO DEL CARREFOUR), S/N",N,-2.579639,39.285722,2025-04-30 11:04:00,1449,,,1549,,1399,1439,,,,,,,,,CARREFOUR,P,dm,L-S: 08:00-22:00,L-S: 08:00-22:00 (A),,,,,,
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,2600,"AVENIDA REYES CATOLICOS, 133",D,-2.591722,39.277056,2025-05-01 00:00:00,1489,,,1631,,1439,1529,,,,,,,,,BP VILLARROBLEDO,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (P),,,,,,
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,2600,"CARRETERA MUNERA KM. 0,500",I,-2.601028,39.250806,2025-04-29 18:53:00,1309,,,,,1237,,834,,,,,,,,VINICOLA DE VILLARROBLEDO,R,dm,L-D: 24H,L-D: 24H (A),,,,,,
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,2600,"CALLE ARQUIMEDES, 62",N,-2.583778,39.282167,2025-04-22 14:48:00,1399,,,,,1339,,1149,,,,,,,,"COMBUSTIBLES FIEL, S.L.",P,dm,L-S: 07:00-22:00,L-S: 07:00-22:00 (P),,,,,,
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,2600,"CALLE GENERAL MARTI, 2",D,-2.596944,39.266417,2025-04-29 15:39:00,1389,,,,,1339,,,,,,,,,,PLENERGY,P,dm,L-D: 24H,L-D: 24H (D),,,,,,
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,2600,"AVENIDA REYES CATOLICOS, 26",D,-2.599417,39.261472,2025-05-01 00:00:00,1639,,,,,1569,1629,,,,,,,,,CEPSA,P,OM,L-V: 07:00-21:00, S: 08:00-13:00,L-V: 07:00-21:00 (A), S: 08:00-13:00 (A),,,,
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,2600,AUTOVIA A-43 KM. 390,I,-2.708528,39.205194,2025-05-01 00:00:00,1524,,1575,,,1484,1594,,,,,,,,,MOEVE,P,OM,L-D: 06:00-23:59,L-D: 06:00-23:59 (A),,,,,,
ALBACETE,YESTE,YESTE,2480,CARRETERA DE HELLIN KM. 42,I,-2.314667,38.368667,2025-05-01 00:00:00,1525,,,,,1445,1506,,,,,,,,,CEPSA,P,OM,L-D: 07:00-21:00,L-D: 07:00-21:00 (P),,,,,,
ALICANTE,AGOST,AGOST,3698,AUTOPISTA AP 7 KM. 696,D,-0.599972,38.406528,2025-05-01 12:00:00,1499,,,1619,,1434,1524,,,,,,,,,GALP,P,OM,L-D: 24H,"L-D: 00:00-06:00 (D), 06:00-22:00 (A), 22:00-23:59 (D)",,,,,,
ALICANTE,AGOST,AGOST,3698,CARRETERA AGOST-NOVELDA KM 2 KM. 2,I,-0.66225,38.429417,2025-05-01 07:33:00,1549,,,1769,,1429,1639,1269,,,,,,,,CEPSA,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
ALICANTE,AGOST,AGOST,3698,AUTOPISTA AP 7 KM. 696,I,-0.599444,38.408861,2025-05-01 06:09:00,1504,,,1624,,1434,1524,,,,,,,,,GALP,P,OM,L-D: 24H,"L-D: 00:00-06:00 (D), 06:00-22:00 (A), 22:00-23:59 (D)",,,,,,
ALICANTE,AGOST,AGOST,3698,CARRETERA SAN VICENTE - AGOST KM. 11,N,-0.63725,38.434417,2025-04-30 00:00:00,1539,,,,,1419,1499,1199,,,,,,,,PETRONOR,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (P),,,,,,
ALICANTE,ALBATERA,ALBATERA,3340,"CARRETERA N-340 KM. 702,1",D,-0.848833,38.199389,2025-04-30 14:45:00,1499,,,,,1399,1469,,,,,,,,,FTH,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
ALICANTE,ALBATERA,ALBATERA,3340,"CALLE POLIGONO INDUSTRIAL MOS DEL BOU, CALLE EL ESPARTO, 5",D,-0.889167,38.168111,2025-04-30 06:00:00,1449,,,,,1389,1459,,,,,,,,,SUVER GASOLEOS,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
ALICANTE,ALBATERA,ALBATERA,3340,"CARRETERA N-340 KM. 696,7",D,-0.89475,38.165222,2025-04-28 08:00:00,1539,,,,,1429,1519,1239,,,,,,,,REPSOL,P,dm,L-V: 06:00-22:00,Sin datos,,,,,,
ALICANTE,ALBATERA,ALBATERA,3340,"N-340 km 696,7",I,-0.848722,38.199417,2025-04-28 08:00:00,1539,,,1659,,1429,1519,,,,,,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
ALICANTE,ALBATERA,ALBATERA,3340,"CARRETERA CATRAL-ALBATERA KM. 4,2",I,-0.854056,38.175028,2025-05-01 00:00:00,1549,,,1669,,1419,,1294,,,,,1359,1309,,REPSOL,P,OM,L-D: 24H,L-D: 24H (P),,,,,,
ALICANTE,ALCALALÍ,ALCALALI,3728,"POLIGONO PLAZA MOSQUERA, 6",D,-0.042083,38.751972,2025-04-28 08:54:00,1.6,,,,,1469,1589,,,,,,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H (P),,,,,,
ALICANTE,ALCOY/ALCOI,ALCOY/ALCOI,3801,"CALLE ALICANTE, 62",D,-0.479611,38.688639,2025-04-30 14:00:00,1449,,,1589,,1339,1419,,,,,,,,,SHELL,P,OM,L-D: 05:00-23:00,L-D: 05:00-23:00 (A),,,,,,
ALICANTE,ALCOY/ALCOI,ALCOY/ALCOI,3801,"CALLE ALACANT, 58",N,-0.480306,38.689278,2025-05-01 10:44:00,1409,,,,,1309,1319,,,,,,,,,BALLENOIL,P,OM,L-D: 24H,L-D: 24H (D),,,,,,
ALICANTE,ALCOY/ALCOI,ALCOY/ALCOI,3801,"CALLE ALACANT, 101",D,-0.471194,38.683806,2025-04-29 15:39:00,1409,,,,,1309,,,,,,,,,,PLENERGY,P,dm,L-D: 24H,L-D: 24H (D),,,,,,
ALICANTE,ALCOY/ALCOI,ALCOY/ALCOI,3801,"CALLE ALICANTE, 62",D,-0.479694,38.689083,2025-05-01 08:07:00,1429,,,,,1319,,,,,,1.0,,,,MASOIL ALCOY,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
ALICANTE,ALCOY/ALCOI,ALCOY/ALCOI,3800,"Alicante, 1 - P.I. Beniata",N,-0.477972,38.695083,2025-04-25 14:10:00,1409,,,,,1309,,,,,,,,,,GASOLINERA ALCOY,P,OM,L-D: 24H,L-D: 24H (D),,,,,,
ALICANTE,ALCOY/ALCOI,ALCOY/ALCOI,3800,"N-340 km 131,000",N,-0.471306,38.683389,2025-05-01 09:59:00,1469,,,1629,,1359,1409,,,,,,,,,GALP,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (P),,,,,,
ALICANTE,ALCOY/ALCOI,ALCOY/ALCOI,3800,"CALLE VALENCIA ESQ C/SANT JOAN BOSCO, 1",D,-0.46625,38.711556,2025-04-29 10:16:00,1409,,,,,1309,,,,,,,,,,GASEXPRESS,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
ALICANTE,ALCOY/ALCOI,ALCOY/ALCOI,3800,"PG COTES BAIXES,CALLE C,PARC.1, 0",D,-0.462528,38.714361,2025-05-01 14:00:00,1529,,1599,1679,,1389,1479,,,,,,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
ALICANTE,ALCOY/ALCOI,ALCOY/ALCOI,3800,"AVENIDA TIRANT, S/N",D,-0.472556,38.70875,2025-05-01 14:00:00,1529,,,1679,,1389,1479,,,,,999,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
ALICANTE,ALCOY/ALCOI,ALCOY/ALCOI,3800,"CALLE OLIVER, 72",D,-0.489722,38.691972,2025-04-30 00:00:00,1549,,,1699,,1419,1499,,,,,,,,,PETRONOR,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (P),,,,,,
ALICANTE,ALFÀS DEL PI (L'),ALFAS DEL PI (L'),3580,"CALLE MALLORCA, CTRA. CV-763, 1",D,-0.0965,38.571139,2025-05-01 00:00:00,1599,,,1741,,1399,1489,,,,,,,,,BP ALFAZ DEL PI,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00 (A),,,,,,
ALICANTE,ALFÀS DEL PI (L'),ALFAS DEL PI (L'),3580,CL AVDA. DEL PAIS VALENCIANO S.N.,D,-0.105389,38.581361,2025-05-01 14:00:00,1579,,,1729,,1409,1499,,,,,,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
ALICANTE,ALFÀS DEL PI (L'),ALFAS DEL PI (L'),3580,"AVENIDA PAIS VALENCIÁ, 47",D,-0.106167,38.58225,2025-04-29 15:39:00,1377,,,,,1277,,,,,,,,,,PLENERGY,P,dm,L-D: 24H,L-D: 24H (D),,,,,,
ALICANTE,ALFÀS DEL PI (L'),ALFAS DEL PI (L'),3580,"AVINGUDA PAIS VALENCIÁ, 37",D,-0.104972,38.580639,2025-04-30 12:34:00,1379,,,,,1279,,,,,,,,,,BEROIL,P,dm,L-D: 24H,"L-V: 00:00-08:59 (D), 08:59-16:59 (A), 16:59-23:59 (D); S-D: 24H (D)",,,,,,
ALICANTE,ALFÀS DEL PI (L'),ALFAS DEL PI (L'),3580,"AVENIDA ALBIR, 90",D,-0.076694,38.574028,2025-04-29 15:39:00,1377,,,,,1277,,,,,,,,,,PLENERGY,P,dm,L-D: 24H,L-D: 24H (D),,,,,,
ALICANTE,ALFÀS DEL PI (L'),ALFAS DEL PI (L'),3581,"AP-1535 km 2,000",N,-0.082972,38.567722,2025-05-01 12:00:00,1509,,,1639,,1329,1379,,,,,,,,,GALP,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
ALICANTE,ALGORFA,ALGORFA,3169,"POLIGONO SECTOR VIII - EL ZOCO, S/N",N,-0.746611,38.058389,2025-05-01 00:00:00,1559,,,1701,,1389,1479,,,,,,,,,BP EL ZOCO,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
ALICANTE,ALGUEÑA,ALGUEÑA,3668,"CALLE SAN JUAN, 32",D,-0.998222,38.339222,2025-04-30 08:13:00,1509,,,,,1359,1409,1189,,,,,,,,CEPSA,P,dm,L-D: 06:30-21:00,L-D: 06:30-21:00 (A),,,,,,
ALICANTE,ALICANTE/ALACANT,ALICANTE/ALACANT,3013,"AVENIDA DENIA, 80",D,-0.466972,38.359278,2025-05-01 00:00:00,1559,,,1701,,1409,1499,,,,,,,,,BP SANDOVAL MD,P,OM,L-D: 24H,L-D: 24H (P),,,,,,
ALICANTE,ALICANTE/ALACANT,ALICANTE/ALACANT,3013,"AVENIDA DENIA, 75",I,-0.467361,38.359667,2025-05-01 00:00:00,1559,,,1701,,1409,1499,,,,,,,,,BP SANDOVAL MI,P,OM,L-D: 24H,L-D: 24H (P),,,,,,
ALICANTE,ALICANTE/ALACANT,ALICANTE/ALACANT,3013,"AVENIDA PADRE ESPLÁ, 36",N,-0.47675,38357,2025-05-01 00:00:00,1539,,,,,1389,,,,,,,,,,REPSOL,P,OM,L-V: 07:30-21:00, S: 08:00-15:00, D: 09:30-14:30,Sin datos,,,,
ALICANTE,ALICANTE/ALACANT,ALICANTE/ALACANT,3005,"CALLE BULEVAR TEULADA, 86",I,-0.499917,38.364194,2025-04-29 14:00:00,1.39,,,,,1291,,,,,,,,,,AVANZA LOW COST,P,dm,L-D: 24H,"L-D: 00:00-07:00 (D), 07:00-21:00 (A), 21:00-23:59 (D)",,,,,,
ALICANTE,ALICANTE/ALACANT,ALICANTE/ALACANT,3009,"AVENIDA UNIVERSIDAD, S/N",N,-0.506833,38.374139,2025-04-30 14:00:00,1519,,,1659,,1389,1469,,,,,939,,,,SHELL,P,OM,L-D: 24H,L-D: 24H (A),,,,,,
